Beneficio,Compra,Acidez,AcidoCitrico,pH,CloruroSodico,Densidad,Azucar,Sulfatos,Alcohol,Etiqueta,CalifProductor,Clasificacion,Region,PrecioBotella
0,1,0.25,1.82,5.59,0.04,0.98143,5.8,0.0,17.5,2,3,3,2,6.08
0,1,0.22,0.72,6.03,0.386,0.9958,5.8,0.36,9.2,1,2,0,3,1.29
0,1,0.47,-0.48,5.69,-0.261,0.99708,10.6,1.64,11.1,1,3,0,1,1.31
0,1,0.9,1.94,5.36,0.633,0.94374,9.1,0.19,10.7,2,2,0,2,1.12
0,1,0.25,0.01,5.79,-0.542,1.02466,12.6,0.52,13.1,1,2,2,3,4.5
0,1,-0.71,0.24,5.32,0.5,0.99286,6.9,0.43,7.2,3,3,2,1,1.96
0,1,0.51,1.97,5.47,-0.449,0.99335,9.5,0.51,12.8,3,4,0,1,5.77
0,1,-0.97,-0.65,5.95,-0.043,1.02838,8.7,0.66,14.1,3,3,1,3,1.33
0,1,1.72,0.43,5.41,0.047,1.04664,5.2,0.64,20.6,2,4,1,3,3.21
0,1,0.36,1.38,5.2,0.036,0.97167,7.9,1.89,10.0,2,2,1,2,3.1
0,1,-0.33,1.76,5.87,0.079,1.03422,10.3,0.61,10.5,3,4,1,2,1.0
0,1,0.65,-0.18,5.73,-0.559,0.99246,9.8,0.36,19.4,3,1,1,1,1.39
0,1,0.26,0.36,5.82,0.067,1.02591,8.6,0.48,9.0,2,3,0,3,1.0
0,1,0.22,0.95,5.79,-0.342,0.9975,5.3,1.89,9.1,3,3,2,2,1.29
0,1,0.18,0.33,5.65,0.033,0.98946,9.4,0.85,10.5,1,3,1,3,2.83
0,1,0.09,0.27,5.74,0.116,0.99402,8.5,0.34,10.8,3,1,1,1,3.58
0,1,-0.08,1.5,6.01,0.482,0.97691,11.2,0.49,12.1,2,3,2,3,3.25
0,1,1.26,0.37,5.54,-0.877,0.96534,6.5,1.51,15.6,2,3,0,2,1.26
0,1,1.26,0.88,5.63,-0.04,0.9958,8.6,0.57,14.4,3,4,1,3,1.55
0,1,0.485,0.29,5.74,0.526,1.02615,7.6,0.38,12.4,2,4,1,3,2.62
0,1,0.3,0.23,5.92,0.061,0.9958,16.4,0.6,17.2,3,2,2,3,1.98
0,1,-1.1,-0.91,5.36,0.037,1.01966,7.2,0.94,16.8,3,3,0,3,2.11
0,1,0.29,1.71,5.36,0.382,0.96659,7.6,0.32,11.4,3,4,0,2,3.65
0,1,0.44,0.32,5.92,-0.193,1.02982,6.7,0.64,10.3,2,4,1,3,1.97
0,1,-0.19,0.48,5.66,0.054,1.02192,11.0,2.15,14.5,2,2,2,3,2.2
0,1,0.245,0.58,6.07,0.032,0.97282,9.1,0.34,15.8,3,1,1,1,1.02
0,1,0.29,1.77,5.26,0.04,0.99155,10.8,1.35,10.9,3,2,3,2,1.03
0,1,0.13,0.29,5.38,-0.022,0.99166,6.0,0.25,6.4,3,2,2,2,2.28
0,1,0.315,1.97,5.93,-0.367,0.97428,6.0,0.29,8.7,2,1,1,3,1.09
0,1,0.28,0.41,5.78,0.044,0.98671,4.4,0.45,15.2,2,3,2,3,6.53
0,1,-0.38,0.9,5.49,-0.533,1.01753,7.4,0.46,9.9,2,2,2,3,3.47
0,1,2.24,0.25,5.65,0.035,0.9914,9.9,0.76,11.3,2,2,3,1,1.51
0,1,1.34,0.37,5.97,0.051,0.97522,10.7,0.44,11.6,4,2,1,1,1.53
0,1,0.38,0.34,5.94,0.256,0.98261,3.1,0.8,9.6,2,3,2,2,1.12
0,1,-1.17,0.28,4.99,0.032,0.95678,7.9,0.87,8.3,2,4,0,3,3.0
0,1,-0.1,0.29,5.5,999.0,0.98147,11.9,1.81,12.6,2,4,1,2,1.33
0,1,-0.17,0.85,6.04,0.045,0.99249,9.7,0.39,15.5,3,4,1,3,1.5
0,1,1.385,0.26,6.37,0.21,0.99094,8.5,1.17,10.6,2,1,2,3,1.7
0,1,1.46,1.74,6.49,-0.525,0.9993,10.9,2.01,11.4,2,1,0,3,5.34
0,1,2.11,-0.57,5.85,0.05,0.9946,6.8,0.58,10.6,3,3,0,3,1.35
0,1,-0.31,-1.06,6.53,1.103,0.9956,9.2,0.3,10.7,4,6,2,1,2.89
0,1,0.29,0.52,5.4,0.164,1.04617,9.3,0.51,15.6,2,2,2,3,1.3
0,1,0.27,-0.56,6.19,-0.531,1.00051,6.0,0.5,11.3,1,4,0,3,1.66
0,1,0.29,1.63,6.34,0.033,0.98794,6.2,0.43,19.0,2,2,1,2,2.34
0,1,0.16,0.32,6.02,0.04,1.0458,5.0,0.96,10.0,2,3,2,2,2.43
0,1,-0.05,-0.81,5.48,0.056,1.03,5.2,0.68,5.6,3,6,1,2,1.15
0,1,-1.02,1.87,5.5,0.057,0.9538,10.1,1.99,10.5,2,3,1,1,1.55
0,1,0.65,0.49,5.72,-0.261,1.00868,8.7,0.56,13.7,2,2,1,2,2.28
0,1,-0.44,0.31,6.43,0.045,0.9986,1.2,0.5,8.3,2,3,2,3,4.52
0,1,1.47,0.07,5.41,0.033,0.99208,7.0,0.42,14.7,3,2,1,3,3.47
0,1,0.845,0.01,5.63,0.172,1.00888,11.6,0.5,12.1,4,4,1,1,1.46
0,1,0.23,0.36,5.47,0.401,0.99389,13.7,0.41,14.1,2,2,1,1,2.07
0,1,0.75,0.25,6.42,-0.424,0.95487,9.2,1.47,14.3,2,1,2,1,2.0
0,1,1.59,0.22,5.45,-0.002,1.02197,6.6,0.35,13.0,2,3,1,1,3.72
0,1,-0.78,0.32,5.72,-0.332,0.94608,11.3,0.34,11.9,2,2,3,3,1.41
0,1,0.56,-1.39,5.59,0.178,1.0241,11.2,1.93,11.5,2,4,1,1,1.5
0,1,-0.66,-0.53,5.7,-1.055,0.97492,12.0,0.2,12.9,2,1,0,1,1.0
0,1,-0.57,0.37,5.65,-0.069,0.99817,5.5,0.53,9.4,2,2,2,1,4.14
0,1,0.445,1.21,5.85,-0.434,0.9986,7.4,1.44,8.8,2,3,1,2,1.21
0,1,0.71,-0.65,5.32,999.0,0.9929,5.6,0.55,9.0,2,2,2,3,1.96
0,1,0.28,0.78,5.36,-0.093,0.992,2.3,0.31,11.7,3,4,1,3,1.08
0,1,-1.11,-0.31,5.56,999.0,0.9936,4.4,0.55,8.5,2,2,3,2,1.42
0,1,-0.64,1.57,5.86,0.086,0.94115,8.8,0.44,9.6,3,2,3,1,3.17
0,1,-0.26,0.12,5.23,-0.086,0.96729,5.9,0.32,9.0,2,2,2,1,1.95
0,1,0.76,0.33,5.98,-0.195,0.9885,7.6,0.56,11.4,2,1,1,1,5.26
0,1,0.99,0.47,5.67,-0.405,0.9502,12.2,1.58,12.9,3,2,2,2,4.02
0,1,1.64,0.2,6.68,0.581,0.97015,8.8,0.58,8.9,3,3,2,3,6.93
0,1,1.49,0.26,5.68,0.039,0.9982,10.5,0.81,11.4,3,3,1,1,1.16
0,1,0.365,0.88,5.32,0.055,0.98377,7.5,0.43,8.9,3,3,1,1,1.85
0,1,1.36,-0.49,5.7,0.04,0.99558,6.2,0.55,18.6,2,4,1,2,2.4
0,1,0.79,-0.97,5.82,0.526,1.02538,10.0,0.95,10.3,3,3,1,1,1.0
0,1,0.49,0.26,6.07,0.062,1.00003,9.7,0.64,10.2,3,3,1,1,3.4
0,1,0.38,0.4,5.61,-0.199,0.94064,7.7,3.76,11.4,3,3,1,1,1.18
0,1,0.29,0.35,6.29,0.038,0.99263,10.0,0.47,10.6,3,2,2,1,2.0
0,1,0.52,-1.22,5.18,-0.572,0.97792,8.6,2.35,8.8,2,1,2,1,1.77
0,1,-2.72,1.62,5.87,0.04,0.99026,8.1,0.39,8.2,3,1,0,3,2.29
0,1,-2.41,-0.75,5.59,0.089,1.01463,8.5,0.62,10.8,2,1,1,1,2.37
0,1,-0.82,-0.29,5.53,-0.179,0.9917,6.9,0.39,7.6,3,4,1,1,5.21
0,1,0.18,0.74,5.28,0.046,1.00112,10.4,0.68,10.6,2,2,2,3,2.02
0,1,0.34,-0.53,5.72,0.051,1.0171,12.2,0.54,13.2,2,2,0,1,1.91
0,1,0.38,0.49,5.41,0.038,0.9906,5.4,0.32,12.9,2,3,0,1,1.24
0,1,0.28,1.12,5.32,0.046,1.0258,8.2,0.48,9.4,3,2,0,3,5.21
0,1,-0.32,0.25,5.8,0.041,0.98264,10.9,0.54,11.5,3,2,2,3,4.39
0,1,0.16,0.25,5.73,0.424,0.99241,12.2,0.4,12.7,2,1,0,1,3.2
0,1,0.2,0.32,6.67,0.049,0.9944,2.2,1.69,7.4,2,5,1,3,1.64
0,1,0.23,0.1,5.47,0.395,0.99699,8.6,0.31,12.0,3,3,0,3,1.03
0,1,-0.69,0.43,5.67,0.581,0.9918,6.5,0.53,14.4,2,3,1,2,4.43
0,1,1.29,0.32,5.68,0.496,1.001,10.8,0.49,15.5,2,3,0,1,6.76
0,1,0.34,-0.5,5.6,0.022,0.97151,12.5,0.49,12.9,3,4,1,1,1.47
0,1,0.61,0.77,5.34,0.073,1.03967,8.0,0.53,9.8,3,3,2,1,1.0
0,1,-0.125,0.52,6.2,0.038,0.9932,6.2,0.36,6.9,3,1,2,1,3.9
0,1,0.32,0.29,5.72,-0.516,0.94571,9.7,0.55,10.4,2,3,0,2,1.93
0,1,0.3,0.2,5.56,-0.552,1.02053,10.0,0.59,13.2,2,2,1,2,6.57
0,1,0.22,0.34,5.58,0.118,1.03058,12.1,0.57,12.7,2,2,0,2,3.91
0,1,0.28,0.67,5.42,0.041,0.98967,8.2,0.17,8.7,3,4,2,2,4.5
0,1,1.57,1.62,5.49,-0.152,0.9566,5.0,2.24,10.8,2,3,0,3,1.68
0,1,0.34,0.33,5.51,0.036,0.9966,5.5,0.4,10.2,3,4,0,3,1.62
0,1,0.26,0.24,5.86,0.046,0.95743,11.3,0.73,11.8,3,1,2,1,2.03
0,1,0.19,1.16,5.33,0.04,0.9907,8.9,0.42,16.2,2,3,0,2,1.44
0,1,0.75,1.18,5.2,0.037,1.06121,5.1,0.93,11.1,2,3,1,3,1.0
0,1,-1.02,0.3,5.73,0.174,0.9626,7.0,0.49,7.1,2,2,0,3,1.19
0,1,-0.97,0.21,6.31,0.179,1.00037,12.5,0.43,13.5,2,2,2,3,1.21
0,1,0.31,1.59,5.22,-0.274,1.02754,13.7,1.19,13.8,2,3,2,2,2.62
0,1,0.06,1.8,5.54,-0.266,0.99168,3.3,0.49,10.4,3,1,2,2,2.72
0,1,0.53,0.27,5.25,0.404,0.98864,4.9,0.66,9.4,1,4,0,1,1.17
0,1,1.26,0.49,5.07,-0.064,0.9958,2.2,0.46,10.1,2,5,0,3,3.59
0,1,-0.13,1.19,6.07,-0.179,1.00163,6.1,0.32,12.7,3,5,2,1,1.23
0,1,0.1,1.14,5.25,0.63,1.02136,5.1,0.37,10.5,3,2,2,2,1.25
0,1,0.68,0.24,5.77,0.034,0.9933,7.6,0.36,9.6,2,2,3,2,5.55
0,1,0.13,1.27,5.02,0.04,0.9955,8.6,0.41,9.0,2,3,2,2,1.91
0,1,0.34,1.42,5.57,0.039,0.9927,5.0,0.32,14.7,2,2,1,1,1.95
0,1,0.05,-0.17,5.31,-0.482,0.99182,8.5,0.23,8.9,3,3,1,3,1.83
0,1,0.36,0.52,5.66,0.046,0.9966,11.1,1.45,11.5,3,2,1,1,2.56
0,1,0.45,0.4,6.31,999.0,0.9937,8.5,2.47,15.0,2,3,1,3,2.63
0,1,0.27,0.38,5.28,0.033,0.99346,8.7,0.04,12.0,2,4,1,1,3.84
0,1,0.25,0.29,5.44,0.047,0.9982,7.9,1.07,9.3,2,3,1,2,1.27
0,1,1.66,0.19,6.24,0.049,0.99514,8.8,0.48,9.7,3,2,2,3,2.25
0,1,-1.2,1.81,5.31,999.0,0.99021,7.2,0.49,12.0,2,1,2,3,5.14
0,1,1.52,0.38,5.63,0.044,0.99176,9.0,0.73,11.4,3,2,1,2,1.49
0,1,0.23,-1.06,5.26,0.073,0.9984,6.2,1.81,8.7,2,2,1,3,1.25
0,1,-0.83,0.42,5.69,0.046,0.9949,3.4,1.59,17.6,3,5,3,1,1.92
0,1,0.3,-0.58,5.06,-0.394,0.99775,7.8,1.05,9.5,2,2,1,2,2.52
0,1,0.32,0.21,6.02,0.044,0.99345,6.2,0.46,10.9,2,2,2,3,3.49
0,1,0.23,0.27,4.97,999.0,1.06356,4.3,1.61,12.9,1,1,1,3,2.84
0,1,0.21,0.78,5.64,0.059,0.9927,11.1,0.38,12.0,1,2,2,2,1.7
0,1,1.325,1.2,6.0,-0.3,0.9965,7.1,2.15,16.9,3,3,1,3,2.12
0,1,0.635,-1.35,5.39,999.0,0.94844,9.6,0.4,12.4,4,4,1,3,2.01
0,1,-1.09,1.19,5.92,-0.29,0.99668,9.5,0.42,9.9,2,2,0,3,1.67
0,1,1.8,-0.72,5.58,0.029,0.96022,8.6,0.48,11.9,4,1,3,1,5.9
0,1,0.35,0.51,5.65,0.226,1.02918,8.0,0.59,12.1,2,2,3,3,1.64
0,1,0.34,0.2,5.55,0.049,0.998,8.2,0.51,9.0,3,3,2,3,4.28
0,1,0.44,1.81,5.66,0.29,0.9966,10.6,0.67,10.8,3,4,3,3,1.19
0,1,0.25,0.19,5.46,0.038,0.9952,7.5,0.35,9.5,3,2,2,2,4.09
0,1,0.28,0.28,6.19,0.631,0.98657,9.2,0.53,10.6,3,1,1,1,1.25
0,1,0.41,0.01,6.0,0.101,0.99411,6.7,0.42,10.0,4,2,2,1,2.37
0,1,1.8,0.33,6.22,0.05,0.96901,7.9,1.3,8.9,4,2,2,3,3.12
0,1,-1.015,0.14,6.32,0.036,0.93167,3.8,0.46,10.5,4,0,1,3,3.77
0,1,0.4,0.17,6.07,0.033,1.00397,5.8,1.56,9.4,3,2,0,2,3.26
0,1,1.09,0.34,5.55,0.164,0.99031,5.9,0.74,16.2,2,2,2,2,1.54
0,1,0.48,0.44,5.68,0.043,1.03578,8.0,2.05,8.7,2,4,1,1,3.75
0,1,-0.63,0.16,6.45,0.299,0.9958,5.4,2.16,10.2,3,2,1,3,1.9
0,1,0.72,0.46,5.38,0.382,1.04296,6.0,0.21,6.5,3,3,1,2,3.02
0,1,-1.09,-0.55,6.41,0.046,0.9946,4.5,0.66,17.2,3,2,1,1,1.28
0,1,0.28,-1.01,5.61,-0.175,0.96581,6.7,1.34,9.0,3,2,4,3,2.2
0,1,0.43,-0.04,5.41,0.46,0.98975,5.8,0.47,13.4,2,3,0,1,5.58
0,1,0.21,-2.08,5.73,0.041,0.9927,1.2,1.4,12.9,3,3,2,1,1.82
0,1,0.3,0.5,5.04,0.045,0.9974,6.5,0.53,11.7,3,3,0,3,2.75
0,1,0.3,2.26,5.74,-0.312,0.9959,11.0,0.5,13.1,3,2,1,3,1.0
0,1,0.22,1.82,5.35,0.041,0.99296,10.5,0.39,16.1,3,2,3,1,4.1
0,1,-0.73,0.18,5.78,0.494,0.99566,5.1,0.69,14.0,2,2,2,2,2.67
0,1,-0.5,-0.61,5.82,999.0,0.9927,10.0,0.32,11.1,3,2,2,3,1.67
0,1,0.51,-0.62,5.51,0.117,0.97563,7.8,0.45,11.4,2,3,3,2,2.29
0,1,0.38,0.01,5.51,0.048,0.99084,9.2,1.54,16.6,2,0,0,1,1.37
0,1,-0.26,0.82,6.28,0.6,0.9937,0.0,0.57,9.6,3,2,0,3,1.74
0,1,-1.09,0.87,5.82,0.27,1.01897,11.6,0.36,11.9,3,2,1,2,1.64
0,1,1.23,1.97,5.51,0.036,0.9913,10.4,1.73,12.8,3,3,2,3,2.83
0,1,0.54,-1.64,5.84,-0.065,0.9956,11.5,0.84,12.4,3,3,3,3,2.96
0,1,2.3,0.32,6.38,0.256,0.99215,1.5,1.67,10.8,2,2,0,1,4.75
0,1,0.31,-1.29,5.99,0.038,0.98338,11.1,2.07,11.5,2,2,2,3,2.65
0,1,0.21,0.38,5.74,0.039,1.03552,9.4,0.43,12.0,3,2,2,3,2.95
0,1,0.78,0.3,5.55,0.247,0.99705,12.5,0.5,15.0,3,2,3,1,2.86
0,1,-0.02,0.45,5.46,0.057,0.90992,13.0,0.51,13.3,4,2,0,1,1.65
0,1,0.29,0.49,5.42,0.434,0.9945,9.6,0.45,9.9,3,2,3,2,2.68
0,1,-1.42,0.32,5.19,0.305,1.02116,13.4,0.42,16.6,3,4,3,1,1.73
0,1,0.56,0.18,5.29,0.078,0.99576,10.9,1.01,11.1,3,5,2,3,1.0
0,1,-0.65,0.4,5.62,0.368,0.992,9.6,1.15,11.9,2,3,1,1,1.24
0,1,1.1,1.35,6.23,0.122,0.9578,9.1,1.45,10.1,2,6,3,2,1.33
0,1,0.19,0.28,5.31,0.042,0.98397,9.6,0.37,10.8,2,2,0,3,3.89
0,1,0.12,1.76,5.38,0.044,0.9951,10.7,1.11,11.4,2,2,2,1,3.57
0,1,-1.12,-1.08,5.41,-0.093,0.97248,6.9,1.51,11.5,3,2,2,3,1.3
0,1,0.57,-0.12,5.83,-0.074,1.01407,6.4,0.51,10.4,3,4,0,3,6.77
0,1,1.2,0.44,6.21,0.031,0.99425,6.2,0.63,9.9,3,2,2,1,2.13
0,1,0.28,0.52,5.71,999.0,0.99494,9.8,1.39,12.0,3,2,2,3,5.45
0,1,-0.32,0.33,6.32,0.387,0.95118,7.7,0.59,10.1,2,3,3,3,1.94
0,1,0.32,0.26,5.5,0.05,0.98763,8.9,2.62,9.6,4,2,3,3,1.83
0,1,0.31,0.34,5.57,0.032,0.9917,9.3,0.47,12.0,3,3,2,2,1.23
0,1,0.51,0.3,5.63,0.645,1.00309,6.7,0.42,7.3,3,3,2,2,2.35
0,1,0.76,1.84,5.09,0.552,0.9956,11.3,0.42,11.5,3,2,0,1,2.46
0,1,0.19,0.41,6.66,0.046,0.9954,3.6,1.65,9.8,2,2,1,1,3.32
0,1,0.43,-0.52,6.56,0.032,0.99565,3.7,0.51,5.6,3,2,2,3,2.81
0,1,0.33,0.41,5.19,0.054,0.9943,15.1,1.18,15.2,3,2,1,3,3.19
0,1,0.94,0.3,6.05,0.039,0.99781,7.9,0.43,11.7,3,2,0,3,2.75
0,1,-0.64,0.26,6.43,0.416,1.03664,5.5,2.0,19.4,2,4,1,3,1.27
0,1,1.695,0.26,5.13,0.553,0.98837,6.6,0.09,9.4,3,5,1,3,6.57
0,1,0.52,-0.63,5.72,0.128,0.9972,7.4,1.41,7.6,3,3,2,3,1.0
0,1,0.99,0.35,6.5,0.038,0.9912,7.5,0.53,12.0,2,2,2,2,3.91
0,1,0.66,0.13,6.22,0.369,0.99746,7.9,0.73,10.5,4,2,2,3,2.75
0,1,0.21,-0.03,5.66,0.075,0.98179,6.9,0.46,8.6,3,2,3,1,1.07
0,1,0.23,0.22,5.84,999.0,0.9646,13.7,1.78,14.6,2,2,2,3,1.68
0,1,-0.05,0.25,6.01,0.421,0.9979,4.0,0.43,9.0,4,2,1,1,4.74
0,1,0.17,0.44,5.14,0.046,1.02388,4.0,0.45,16.2,3,3,3,3,1.69
0,1,-1.435,-0.82,6.55,0.047,1.00677,8.9,0.53,18.0,2,3,4,1,3.83
0,1,0.75,0.65,6.55,-0.288,0.99708,12.8,0.4,13.6,3,2,2,3,4.2
0,1,-0.56,0.2,6.41,999.0,1.02783,10.1,0.21,10.9,2,1,2,1,5.78
0,1,1.05,0.19,5.24,-0.428,1.04853,13.8,0.53,14.7,3,3,2,3,1.07
0,1,-1.04,0.78,5.79,0.57,1.01581,10.7,0.55,11.6,3,3,2,3,3.37
0,1,0.58,0.45,5.71,0.445,0.99573,11.0,0.46,11.2,2,2,2,3,2.58
0,1,-0.93,-1.13,5.5,0.023,0.89167,13.1,0.54,13.6,3,2,1,3,2.22
0,1,0.2,-2.62,6.07,0.049,0.9928,6.8,0.42,15.3,3,1,1,1,6.5
0,1,0.14,0.33,5.83,0.481,0.9966,6.8,0.03,11.9,4,2,2,1,1.72
0,1,0.18,1.77,5.28,0.032,1.00245,4.6,0.57,4.9,3,4,3,2,5.28
0,1,0.52,-0.67,6.14,0.047,0.99542,5.4,0.48,15.8,3,2,2,3,1.83
0,1,-0.05,0.5,5.97,0.127,0.99212,12.6,1.52,13.5,4,2,1,1,2.96
0,1,2.33,0.24,6.11,0.031,0.95598,12.6,0.15,12.8,2,3,2,3,1.72
0,1,1.25,0.26,6.46,0.031,1.02375,10.2,1.2,11.3,3,3,2,1,1.11
0,1,0.23,-0.43,5.96,-0.592,0.9978,9.2,0.38,9.4,4,3,0,3,1.6
0,1,-0.97,0.3,5.91,0.264,0.9911,8.3,1.33,12.0,3,3,0,2,4.11
0,1,0.82,0.18,6.38,0.379,0.99736,8.5,1.98,9.2,3,2,2,3,2.72
0,1,0.87,-0.13,6.36,-0.301,0.9938,7.2,0.74,11.7,3,4,2,3,1.13
0,1,0.39,0.4,5.47,0.051,0.94737,9.0,0.88,9.7,2,2,0,1,1.77
0,1,0.23,0.31,5.25,0.141,0.9969,9.6,0.55,10.3,3,3,3,2,1.81
0,1,-0.75,0.27,5.8,0.042,0.99094,10.8,0.63,11.3,2,2,0,3,1.63
0,1,0.24,-0.19,6.12,0.037,1.06454,8.0,0.36,12.5,3,3,1,1,6.12
0,1,0.04,0.39,5.17,0.036,0.96981,15.3,2.13,15.6,3,2,1,2,1.0
0,1,-0.72,0.24,6.38,0.058,0.9958,6.6,0.45,12.1,3,3,1,2,4.43
0,1,0.35,0.17,5.93,-0.26,1.02185,9.4,0.4,14.1,2,1,1,1,2.29
0,1,-0.25,0.21,5.5,0.03,0.94792,6.1,0.13,10.9,3,2,2,2,3.75
0,1,0.25,-0.73,5.98,0.03,1.01438,12.3,0.68,12.8,2,2,1,3,1.79
0,1,0.24,0.52,6.67,0.316,1.01222,8.5,0.68,10.1,3,3,2,1,3.7
0,1,0.05,0.24,5.89,-0.065,0.9982,7.5,1.7,9.8,2,2,0,2,3.88
0,1,0.89,0.3,5.69,0.04,0.99021,9.1,0.27,13.6,3,3,2,3,3.77
0,1,0.36,0.3,6.2,0.044,0.96593,11.1,0.51,11.3,4,2,1,1,3.68
0,1,0.33,0.48,5.49,0.055,0.99488,10.9,0.18,12.0,3,2,2,1,1.14
0,1,-0.05,-0.29,6.06,0.067,0.99542,4.1,1.11,9.3,2,2,2,1,3.25
0,1,0.56,0.33,5.36,0.423,0.9944,11.4,0.72,12.1,2,5,0,2,5.15
0,1,-0.11,-0.49,5.77,0.308,0.9912,13.4,0.52,13.8,2,2,1,1,1.44
0,1,-0.45,-0.96,5.98,0.013,0.99513,13.1,0.66,13.4,3,2,1,1,2.76
0,1,1.06,1.95,6.02,0.296,0.993,14.7,1.08,14.8,3,3,0,1,6.31
0,1,-0.19,0.22,6.54,0.048,1.03545,7.6,1.89,10.1,3,2,1,2,1.08
0,1,-1.18,0.36,6.48,-0.531,0.95089,9.3,1.54,9.4,3,3,3,1,1.1
0,1,-0.13,-0.93,5.93,-0.315,0.99297,7.4,0.5,9.5,2,2,2,1,1.1
0,1,0.15,1.51,5.77,0.027,0.9741,4.0,1.89,9.9,3,3,2,2,3.77
0,1,0.7,-0.88,5.36,0.375,0.99328,11.8,2.29,12.4,3,3,2,3,2.28
0,1,0.58,0.0,5.72,0.065,1.08045,8.3,0.84,9.0,4,2,1,2,3.4
0,1,0.95,0.12,6.73,0.038,0.99412,9.7,0.29,9.8,3,2,3,2,1.16
0,1,1.43,-0.09,6.47,0.032,0.99622,14.6,1.0,15.0,3,2,0,2,2.41
0,1,0.29,-0.38,5.92,0.036,0.95779,11.0,0.67,11.5,3,3,2,2,1.97
0,1,0.31,-0.2,5.62,999.0,0.91362,11.6,0.73,17.9,3,3,1,1,1.0
0,1,0.28,0.24,5.65,-0.17,0.99922,10.2,0.29,11.2,3,2,1,1,1.03
0,1,-0.58,0.0,6.11,0.048,0.97429,9.7,0.43,9.8,3,2,2,3,3.91
0,1,-0.12,0.36,6.58,0.036,0.99573,10.1,0.32,17.7,4,3,3,3,1.79
0,1,1.25,0.18,5.62,0.053,1.0031,7.3,2.03,13.1,3,1,0,1,2.75
0,1,2.165,0.95,6.5,0.102,0.99428,8.2,0.31,9.0,4,3,0,3,5.68
0,1,0.25,0.47,6.66,0.573,0.98458,10.1,1.5,10.2,4,2,2,1,2.6
0,1,1.36,-0.85,5.65,0.046,0.97275,8.2,0.29,9.6,4,5,3,3,3.84
0,1,-0.23,-0.89,5.8,-0.544,0.9905,9.6,0.28,10.8,3,2,2,2,2.77
0,1,1.71,0.22,5.15,-0.071,1.04835,7.7,0.6,9.3,2,2,1,3,1.07
0,1,-0.67,0.39,5.38,-0.435,0.99054,10.6,0.27,11.5,2,2,1,3,6.06
0,1,-0.04,0.37,5.39,0.045,0.95422,5.1,0.35,11.2,3,2,2,2,1.28
0,1,-0.49,0.49,5.42,-0.458,0.9942,8.2,0.98,9.0,3,2,2,1,2.44
0,1,0.26,-0.24,6.61,0.318,1.00656,6.1,0.52,9.4,4,3,0,3,2.84
0,1,0.29,-0.73,6.88,-0.312,1.02731,9.6,2.06,15.0,3,2,3,1,5.74
0,1,-1.13,-0.61,5.53,0.037,0.9987,13.5,0.91,14.0,3,3,1,2,2.57
0,1,1.59,-1.02,6.39,-0.337,1.01379,8.0,0.84,8.8,3,3,2,3,1.93
0,1,0.5,0.28,6.21,-0.431,1.00597,3.3,0.6,14.2,3,3,2,2,2.5
0,1,0.34,-0.95,5.91,0.028,0.98958,13.2,1.77,13.7,2,3,0,1,4.52
0,1,2.65,1.76,5.43,0.281,1.01267,13.3,0.39,14.0,3,4,1,1,2.0
0,1,0.37,0.67,6.07,0.299,0.98895,4.2,2.2,9.6,3,2,2,3,1.87
0,1,0.36,0.44,5.8,-0.042,0.9953,7.6,0.64,8.2,3,5,3,3,2.44
0,1,0.18,1.69,6.36,0.042,0.99431,9.6,0.6,10.5,1,3,2,3,1.29
0,1,0.28,0.26,5.83,-0.554,0.97957,12.8,1.93,13.0,3,2,1,1,1.79
0,1,0.44,-0.64,5.38,0.495,0.9968,8.7,1.5,9.4,4,7,2,1,1.03
0,1,0.25,0.18,5.76,-0.179,1.02718,9.8,0.35,15.7,3,2,1,2,1.47
0,1,0.36,0.28,5.87,0.035,0.95201,8.2,0.38,13.5,3,2,3,2,2.65
0,1,0.06,1.49,6.61,0.043,0.9948,10.9,0.47,12.3,3,3,2,3,1.0
0,1,-0.92,0.34,5.51,-0.088,0.99,5.5,0.39,17.1,2,3,2,1,4.42
0,1,-0.2,-1.26,5.25,0.055,0.9986,7.5,0.61,9.1,3,2,1,1,1.06
0,1,1.53,-1.12,6.4,0.042,0.97693,8.9,0.64,12.1,3,2,2,2,4.14
0,1,-1.29,0.33,5.06,0.232,1.03571,11.4,1.78,11.6,4,2,3,1,1.23
0,1,0.29,-1.03,5.69,0.611,0.98983,10.2,1.38,13.5,2,3,2,2,2.41
0,1,1.14,-1.37,6.25,0.578,0.97426,6.7,0.27,10.3,3,2,2,3,1.0
0,1,0.65,1.15,5.46,0.494,0.99456,7.9,1.36,10.5,4,2,1,2,2.21
0,1,0.2,0.35,5.99,-0.704,1.00521,9.1,2.1,9.4,2,2,0,1,5.18
0,1,1.36,-0.88,5.96,999.0,0.9993,8.9,1.97,9.5,3,2,3,1,1.15
0,1,0.62,-0.86,6.56,0.176,0.9986,11.1,0.88,11.5,3,5,1,1,2.82
0,1,0.15,1.56,6.35,0.051,0.99792,7.7,0.39,9.0,2,2,1,3,1.0
0,1,1.89,1.51,6.05,0.046,0.95497,7.5,2.18,10.8,4,5,2,1,2.77
0,1,0.21,0.27,5.98,0.012,1.01733,6.5,0.52,21.3,4,3,1,2,6.47
0,1,0.31,0.3,5.8,0.34,0.992,14.3,0.56,15.0,2,1,0,2,1.25
